source_id,source_type,target_id,target_type,declared_in,line_number
ST-0289,ST,A-0057,A,03_knowledge_base/statements/ST-0289_tappers_listeners_newton_1990.md,33
ST-0289,ST,MEC-0026,MEC,03_knowledge_base/statements/ST-0289_tappers_listeners_newton_1990.md,33
ST-0290,ST,MEC-0018,MEC,03_knowledge_base/statements/ST-0290_gap_theorie_loewenstein_1994.md,33
ST-0290,ST,MEC-0027,MEC,03_knowledge_base/statements/ST-0290_gap_theorie_loewenstein_1994.md,33
ST-0291,ST,MEC-0027,MEC,03_knowledge_base/statements/ST-0291_surprise_brow_ekman_friesen.md,33
ST-0291,ST,P-0036,P,03_knowledge_base/statements/ST-0291_surprise_brow_ekman_friesen.md,37
ST-0291,ST,ST-0214,ST,03_knowledge_base/statements/ST-0291_surprise_brow_ekman_friesen.md,25
ST-0292,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0292_velcro_theorie_gedaechtnis.md,33
ST-0293,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0293_konkrete_vs_abstrakte_woerter_gedaechtnis.md,33
ST-0294,ST,MEC-0026,MEC,03_knowledge_base/statements/ST-0294_curse_of_knowledge_bechky_ingenieure.md,33
ST-0294,ST,P-0052,P,03_knowledge_base/statements/ST-0294_curse_of_knowledge_bechky_ingenieure.md,37
ST-0294,ST,T-0047,T,03_knowledge_base/statements/ST-0294_curse_of_knowledge_bechky_ingenieure.md,37
ST-0295,ST,A-0060,A,03_knowledge_base/statements/ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,33
ST-0295,ST,MEC-0005,MEC,03_knowledge_base/statements/ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,29
ST-0295,ST,MOD-0010,MOD,03_knowledge_base/statements/ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,33
ST-0295,ST,P-0052,P,03_knowledge_base/statements/ST-0295_sinatra_test_interne_glaubwuerdigkeit.md,37
ST-0296,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0296_darth_vader_zahnbuerste_shedler_manis_1986.md,35
ST-0296,ST,P-0052,P,03_knowledge_base/statements/ST-0296_darth_vader_zahnbuerste_shedler_manis_1986.md,39
ST-0297,ST,P-0052,P,03_knowledge_base/statements/ST-0297_ulcer_marshall_selbstversuch.md,39
ST-0298,ST,MOD-0012,MOD,03_knowledge_base/statements/ST-0298_semantic_stretch_unique_relativity.md,39
ST-0298,ST,P-0052,P,03_knowledge_base/statements/ST-0298_semantic_stretch_unique_relativity.md,35
ST-0298,ST,T-0047,T,03_knowledge_base/statements/ST-0298_semantic_stretch_unique_relativity.md,35
ST-0299,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0299_mother_teresa_prinzip.md,33
ST-0299,ST,ST-0300,ST,03_knowledge_base/statements/ST-0299_mother_teresa_prinzip.md,25
ST-0299,ST,ST-0301,ST,03_knowledge_base/statements/ST-0299_mother_teresa_prinzip.md,25
ST-0300,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0300_rokia_spendenexperiment_small_loewenstein_slovic.md,35
ST-0300,ST,ST-0301,ST,03_knowledge_base/statements/ST-0300_rokia_spendenexperiment_small_loewenstein_slovic.md,29
ST-0301,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0301_identifiable_victim_effect_replikation_gescheitert.md,29
ST-0302,ST,MEC-0029,MEC,03_knowledge_base/statements/ST-0302_geschichten_als_flugsimulator_klein.md,33
ST-0302,ST,ST-0303,ST,03_knowledge_base/statements/ST-0302_geschichten_als_flugsimulator_klein.md,29
ST-0303,ST,MEC-0029,MEC,03_knowledge_base/statements/ST-0303_transportation_theory_green_brock_2000.md,33
ST-0303,ST,P-0053,P,03_knowledge_base/statements/ST-0303_transportation_theory_green_brock_2000.md,37
ST-0304,ST,MOD-0012,MOD,03_knowledge_base/statements/ST-0304_maslow_basement_selbst_andere_asymmetrie.md,35
ST-0305,ST,MEC-0015,MEC,03_knowledge_base/statements/ST-0305_decision_paralysis_tversky_shafir.md,29
ST-0306,ST,MEC-0029,MEC,03_knowledge_base/statements/ST-0306_mentale_simulation_ucla_problem_loesung.md,35
ST-0307,ST,MEC-0029,MEC,03_knowledge_base/statements/ST-0307_drei_story_plots_challenge_connection_creativity.md,33
ST-0308,ST,MEC-0028,MEC,03_knowledge_base/statements/ST-0308_stanford_speakers_stickers_experiment.md,35
ST-0308,ST,MEC-0029,MEC,03_knowledge_base/statements/ST-0308_stanford_speakers_stickers_experiment.md,35
ST-0308,ST,P-0052,P,03_knowledge_base/statements/ST-0308_stanford_speakers_stickers_experiment.md,39
ST-0308,ST,P-0053,P,03_knowledge_base/statements/ST-0308_stanford_speakers_stickers_experiment.md,39
ST-0309,ST,A-0059,A,03_knowledge_base/statements/ST-0309_wendys_testbare_nachweise.md,35
ST-0309,ST,P-0052,P,03_knowledge_base/statements/ST-0309_wendys_testbare_nachweise.md,35
ST-0309,ST,T-0047,T,03_knowledge_base/statements/ST-0309_wendys_testbare_nachweise.md,39
T-0001,T,P-0004,P,03_knowledge_base/techniques/T-0001_situation_questions.md,21
T-0001,T,T-0002,T,03_knowledge_base/techniques/T-0001_situation_questions.md,62
T-0002,T,MEC-0001,MEC,03_knowledge_base/techniques/T-0002_problem_questions.md,26
T-0002,T,P-0001,P,03_knowledge_base/techniques/T-0002_problem_questions.md,22
T-0002,T,P-0004,P,03_knowledge_base/techniques/T-0002_problem_questions.md,21
T-0002,T,T-0001,T,03_knowledge_base/techniques/T-0002_problem_questions.md,42
T-0002,T,T-0003,T,03_knowledge_base/techniques/T-0002_problem_questions.md,64
T-0003,T,MEC-0001,MEC,03_knowledge_base/techniques/T-0003_implication_questions.md,28
T-0003,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0003_implication_questions.md,27
T-0003,T,P-0002,P,03_knowledge_base/techniques/T-0003_implication_questions.md,22
T-0003,T,P-0004,P,03_knowledge_base/techniques/T-0003_implication_questions.md,21
T-0003,T,P-0006,P,03_knowledge_base/techniques/T-0003_implication_questions.md,23
T-0003,T,T-0002,T,03_knowledge_base/techniques/T-0003_implication_questions.md,51
T-0003,T,T-0004,T,03_knowledge_base/techniques/T-0003_implication_questions.md,67
T-0004,T,MEC-0001,MEC,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,27
T-0004,T,MEC-0004,MEC,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,28
T-0004,T,P-0001,P,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,21
T-0004,T,P-0004,P,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,22
T-0004,T,P-0005,P,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,23
T-0004,T,ST-0015,ST,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,66
T-0004,T,ST-0016,ST,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,66
T-0004,T,T-0001,T,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,50
T-0004,T,T-0002,T,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,50
T-0004,T,T-0003,T,03_knowledge_base/techniques/T-0004_need_payoff_questions.md,44
T-0005,T,MEC-0005,MEC,03_knowledge_base/techniques/T-0005_vorab_leistung.md,30
T-0005,T,P-0008,P,03_knowledge_base/techniques/T-0005_vorab_leistung.md,26
T-0005,T,P-0009,P,03_knowledge_base/techniques/T-0005_vorab_leistung.md,25
T-0005,T,T-0006,T,03_knowledge_base/techniques/T-0005_vorab_leistung.md,70
T-0006,T,MEC-0005,MEC,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,31
T-0006,T,MEC-0009,MEC,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,32
T-0006,T,P-0008,P,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,27
T-0006,T,P-0009,P,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,25
T-0006,T,P-0014,P,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,26
T-0006,T,T-0005,T,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,78
T-0006,T,T-0008,T,03_knowledge_base/techniques/T-0006_rejection_then_retreat.md,79
T-0007,T,MEC-0001,MEC,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,30
T-0007,T,MEC-0004,MEC,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,31
T-0007,T,P-0008,P,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,26
T-0007,T,P-0010,P,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,25
T-0007,T,T-0004,T,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,75
T-0007,T,T-0006,T,03_knowledge_base/techniques/T-0007_foot_in_the_door.md,76
T-0008,T,MEC-0009,MEC,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,30
T-0008,T,P-0008,P,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,26
T-0008,T,P-0014,P,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,25
T-0008,T,ST-0030,ST,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,65
T-0008,T,T-0006,T,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,74
T-0008,T,T-0011,T,03_knowledge_base/techniques/T-0008_sell_down_preisanker.md,75
T-0009,T,MEC-0006,MEC,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,30
T-0009,T,P-0008,P,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,26
T-0009,T,P-0011,P,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,25
T-0009,T,T-0005,T,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,77
T-0009,T,T-0010,T,03_knowledge_base/techniques/T-0009_branchenreferenz_einbindung.md,76
T-0010,T,MEC-0008,MEC,03_knowledge_base/techniques/T-0010_credential_positionierung.md,30
T-0010,T,P-0008,P,03_knowledge_base/techniques/T-0010_credential_positionierung.md,26
T-0010,T,P-0013,P,03_knowledge_base/techniques/T-0010_credential_positionierung.md,25
T-0010,T,ST-0046,ST,03_knowledge_base/techniques/T-0010_credential_positionierung.md,66
T-0010,T,T-0005,T,03_knowledge_base/techniques/T-0010_credential_positionierung.md,77
T-0010,T,T-0009,T,03_knowledge_base/techniques/T-0010_credential_positionierung.md,76
T-0011,T,A-0012,A,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,31
T-0011,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,30
T-0011,T,P-0008,P,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,26
T-0011,T,P-0015,P,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,25
T-0011,T,ST-0047,ST,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,65
T-0011,T,ST-0048,ST,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,65
T-0011,T,T-0008,T,03_knowledge_base/techniques/T-0011_legitime_knappheitssignale.md,74
T-0012,T,MEC-0010,MEC,03_knowledge_base/techniques/T-0012_mirroring.md,34
T-0012,T,MEC-0011,MEC,03_knowledge_base/techniques/T-0012_mirroring.md,21
T-0012,T,P-0016,P,03_knowledge_base/techniques/T-0012_mirroring.md,28
T-0012,T,P-0020,P,03_knowledge_base/techniques/T-0012_mirroring.md,29
T-0012,T,ST-0063,ST,03_knowledge_base/techniques/T-0012_mirroring.md,50
T-0013,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0013_labeling.md,71
T-0013,T,MEC-0010,MEC,03_knowledge_base/techniques/T-0013_labeling.md,17
T-0013,T,MEC-0011,MEC,03_knowledge_base/techniques/T-0013_labeling.md,35
T-0013,T,MEC-0012,MEC,03_knowledge_base/techniques/T-0013_labeling.md,34
T-0013,T,P-0016,P,03_knowledge_base/techniques/T-0013_labeling.md,23
T-0013,T,P-0017,P,03_knowledge_base/techniques/T-0013_labeling.md,29
T-0014,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,37
T-0014,T,MEC-0010,MEC,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,35
T-0014,T,MEC-0012,MEC,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,36
T-0014,T,P-0016,P,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,30
T-0014,T,P-0017,P,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,31
T-0014,T,ST-0074,ST,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,65
T-0014,T,T-0013,T,03_knowledge_base/techniques/T-0014_akkusationsaudit.md,77
T-0015,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,30
T-0015,T,MEC-0012,MEC,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,28
T-0015,T,P-0016,P,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,36
T-0015,T,P-0017,P,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,27
T-0015,T,P-0020,P,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,29
T-0015,T,ST-0088,ST,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,19
T-0015,T,ST-0096,ST,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,63
T-0015,T,ST-0106,ST,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,100
T-0015,T,T-0016,T,03_knowledge_base/techniques/T-0015_kalibrierte_fragen.md,66
T-0016,T,A-0017,A,03_knowledge_base/techniques/T-0016_rule_of_three.md,35
T-0016,T,MEC-0004,MEC,03_knowledge_base/techniques/T-0016_rule_of_three.md,34
T-0016,T,P-0019,P,03_knowledge_base/techniques/T-0016_rule_of_three.md,30
T-0016,T,ST-0092,ST,03_knowledge_base/techniques/T-0016_rule_of_three.md,62
T-0016,T,ST-0093,ST,03_knowledge_base/techniques/T-0016_rule_of_three.md,19
T-0016,T,ST-0097,ST,03_knowledge_base/techniques/T-0016_rule_of_three.md,67
T-0017,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0017_ackerman_modell.md,43
T-0017,T,MEC-0009,MEC,03_knowledge_base/techniques/T-0017_ackerman_modell.md,44
T-0017,T,P-0017,P,03_knowledge_base/techniques/T-0017_ackerman_modell.md,38
T-0017,T,P-0018,P,03_knowledge_base/techniques/T-0017_ackerman_modell.md,29
T-0017,T,P-0019,P,03_knowledge_base/techniques/T-0017_ackerman_modell.md,39
T-0017,T,ST-0086,ST,03_knowledge_base/techniques/T-0017_ackerman_modell.md,66
T-0017,T,ST-0098,ST,03_knowledge_base/techniques/T-0017_ackerman_modell.md,19
T-0018,T,P-0016,P,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,35
T-0018,T,P-0017,P,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,37
T-0018,T,P-0020,P,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,36
T-0018,T,ST-0106,ST,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,19
T-0018,T,T-0012,T,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,41
T-0018,T,T-0017,T,03_knowledge_base/techniques/T-0018_negotiation_one_sheet.md,41
T-0019,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,32
T-0019,T,MEC-0013,MEC,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,43
T-0019,T,P-0018,P,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,39
T-0019,T,P-0021,P,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,37
T-0019,T,P-0022,P,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,38
T-0019,T,ST-0121,ST,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,66
T-0019,T,ST-0123,ST,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,33
T-0019,T,ST-0124,ST,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,19
T-0019,T,T-0003,T,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,79
T-0019,T,T-0015,T,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,80
T-0019,T,T-0023,T,03_knowledge_base/techniques/T-0019_commercial_teaching_pitch.md,90
T-0020,T,MEC-0013,MEC,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,37
T-0020,T,MEC-0014,MEC,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,36
T-0020,T,P-0022,P,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,31
T-0020,T,P-0023,P,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,26
T-0020,T,T-0015,T,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,76
T-0020,T,T-0019,T,03_knowledge_base/techniques/T-0020_stakeholder_tailoring.md,17
T-0021,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,40
T-0021,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,39
T-0021,T,P-0018,P,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,35
T-0021,T,P-0022,P,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,34
T-0021,T,T-0015,T,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,77
T-0021,T,T-0018,T,03_knowledge_base/techniques/T-0021_prozessausstieg_bei_unguenstigen_bedingungen.md,76
T-0022,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,46
T-0022,T,MEC-0004,MEC,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,47
T-0022,T,MEC-0015,MEC,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,23
T-0022,T,P-0005,P,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,52
T-0022,T,P-0025,P,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,36
T-0022,T,P-0026,P,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,41
T-0022,T,T-0019,T,03_knowledge_base/techniques/T-0022_gap_demo_methode.md,51
T-0023,T,MEC-0001,MEC,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,29
T-0023,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,62
T-0023,T,MEC-0004,MEC,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,32
T-0023,T,P-0025,P,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,56
T-0023,T,P-0026,P,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,57
T-0023,T,ST-0134,ST,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,13
T-0023,T,ST-0139,ST,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,13
T-0023,T,ST-0141,ST,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,13
T-0023,T,T-0003,T,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,67
T-0023,T,T-0025,T,03_knowledge_base/techniques/T-0023_gap_discovery_questioning.md,51
T-0024,T,MEC-0008,MEC,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,46
T-0024,T,MEC-0013,MEC,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,47
T-0024,T,P-0025,P,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,42
T-0024,T,P-0026,P,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,41
T-0024,T,ST-0139,ST,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,13
T-0024,T,T-0019,T,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,51
T-0024,T,T-0022,T,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,17
T-0024,T,T-0023,T,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,17
T-0024,T,T-0025,T,03_knowledge_base/techniques/T-0024_problem_identification_chart.md,36
T-0025,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0025_inkonsistenz_challenge_ich_bin_verwirrt.md,43
T-0025,T,MEC-0013,MEC,03_knowledge_base/techniques/T-0025_inkonsistenz_challenge_ich_bin_verwirrt.md,42
T-0025,T,ST-0147,ST,03_knowledge_base/techniques/T-0025_inkonsistenz_challenge_ich_bin_verwirrt.md,13
T-0025,T,T-0019,T,03_knowledge_base/techniques/T-0025_inkonsistenz_challenge_ich_bin_verwirrt.md,52
T-0025,T,T-0021,T,03_knowledge_base/techniques/T-0025_inkonsistenz_challenge_ich_bin_verwirrt.md,37
T-0026,T,A-0030,A,03_knowledge_base/techniques/T-0026_jolt_j_judge_the_indecision.md,39
T-0026,T,MEC-0015,MEC,03_knowledge_base/techniques/T-0026_jolt_j_judge_the_indecision.md,39
T-0026,T,MEC-0016,MEC,03_knowledge_base/techniques/T-0026_jolt_j_judge_the_indecision.md,39
T-0026,T,P-0027,P,03_knowledge_base/techniques/T-0026_jolt_j_judge_the_indecision.md,17
T-0027,T,MEC-0008,MEC,03_knowledge_base/techniques/T-0027_jolt_o_offer_your_recommendation.md,38
T-0027,T,MEC-0015,MEC,03_knowledge_base/techniques/T-0027_jolt_o_offer_your_recommendation.md,38
T-0027,T,MEC-0016,MEC,03_knowledge_base/techniques/T-0027_jolt_o_offer_your_recommendation.md,38
T-0027,T,P-0028,P,03_knowledge_base/techniques/T-0027_jolt_o_offer_your_recommendation.md,34
T-0027,T,T-0026,T,03_knowledge_base/techniques/T-0027_jolt_o_offer_your_recommendation.md,17
T-0028,T,A-0034,A,03_knowledge_base/techniques/T-0028_jolt_l_limit_the_exploration.md,38
T-0028,T,MEC-0008,MEC,03_knowledge_base/techniques/T-0028_jolt_l_limit_the_exploration.md,38
T-0028,T,MEC-0015,MEC,03_knowledge_base/techniques/T-0028_jolt_l_limit_the_exploration.md,38
T-0028,T,P-0029,P,03_knowledge_base/techniques/T-0028_jolt_l_limit_the_exploration.md,34
T-0028,T,T-0026,T,03_knowledge_base/techniques/T-0028_jolt_l_limit_the_exploration.md,17
T-0029,T,A-0031,A,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,39
T-0029,T,A-0033,A,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,39
T-0029,T,MEC-0003,MEC,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,39
T-0029,T,MEC-0016,MEC,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,39
T-0029,T,P-0030,P,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,35
T-0029,T,T-0026,T,03_knowledge_base/techniques/T-0029_jolt_t_take_risk_off_the_table.md,17
T-0030,T,A-0034,A,03_knowledge_base/techniques/T-0030_buyers_agent_positionierung.md,32
T-0030,T,MEC-0007,MEC,03_knowledge_base/techniques/T-0030_buyers_agent_positionierung.md,36
T-0030,T,MEC-0008,MEC,03_knowledge_base/techniques/T-0030_buyers_agent_positionierung.md,36
T-0030,T,P-0029,P,03_knowledge_base/techniques/T-0030_buyers_agent_positionierung.md,32
T-0030,T,T-0021,T,03_knowledge_base/techniques/T-0030_buyers_agent_positionierung.md,27
T-0031,T,A-0038,A,03_knowledge_base/techniques/T-0031_batna_entwicklung.md,19
T-0031,T,MEC-0002,MEC,03_knowledge_base/techniques/T-0031_batna_entwicklung.md,19
T-0031,T,P-0033,P,03_knowledge_base/techniques/T-0031_batna_entwicklung.md,16
T-0032,T,A-0036,A,03_knowledge_base/techniques/T-0032_interessen_exploration.md,19
